first_name,last_name,price,above_100
Faith,Smith,100.4687324,true
Jacqueline,Simmons,175.2882864,true
Madison,Ortiz,79.30978902,
Isaiah,Sims,27.05463999,
Caitlyn,Young,129.8100108,true
Tara,Wagner,274.8347008,true
James,Sheppard,200.2900561,true
Lucas,Santos,63.85095068,
Dylan,Ortiz,138.3728763,true
Peter,Donovan,51.01328742,
Angela,Flores,106.0591471,true
Amy,Berry,56.30024163,
Paul,Thomas,247.619826,true
Louis,Moore,117.6909582,true
Amanda,Stark,254.3147683,true
Elizabeth,Simmons,56.67737585,
Dawn,King,276.0770577,true
Michael,Ellison,237.8953676,true
Nicholas,Odom,257.1968716,true
Sarah,Juarez,180.6441474,true
Carrie,Jacobson,33.48727241,
Valerie,Bowers,226.6597689,true
Deanna,Hall,151.5475104,true
Robert,Stevenson,195.043779,true
Ronald,Alexander,60.67444676,
Robert,Jones,285.6601521,true
Ashley,Ball,127.7089986,true
Theresa,Maldonado,125.4746116,true
Sheryl,Schmidt,112.2217893,true
Nicholas,Rogers,7.9841947,
Richard,Warren,72.01716766,
Christopher,Foster,196.268454,true
Brandon,Cardenas,120.8491287,true
Kevin,Brown,59.08143026,
Gina,Mcclure,72.25458827,
Jennifer,Willis,246.7377493,true
Alicia,Gilmore,145.3510723,true
Brandon,Chavez,189.9405801,true
Ryan,Brown,160.9037339,true
Brian,Buckley,15.38426911,
Sandra,Freeman,274.578188,true
Allison,Willis,47.82560263,
John,Ware,158.1731134,true
Sean,Barker,218.9782279,true
Melissa,Frank,9.714783369,
Darius,Brown,124.2475261,true
Kathryn,Johnson,125.995411,true
Jeffrey,Bailey,175.0362014,true
Holly,Clark,247.9051692,true
Jennifer,Ellis,163.2364192,true
Allison,Monroe,258.2706901,true
Brian,Cunningham,99.79418642,
Thomas,Phelps,60.94081766,
Mitchell,Vasquez,198.4914536,true
Jason,Castro,12.01748417,
Victoria,Jones,220.5827445,true
Joseph,Bruce,130.4849505,true
Barbara,Reyes,225.7908723,true
Morgan,White,118.7726638,true
Gregory,Farley,61.84486602,
Evan,Anderson,258.6861594,true
Grant,Whitehead,236.2138974,true
Melissa,Barnes,65.45670536,
Kyle,Palmer,150.8020592,true
Lisa,Young,273.9106263,true
Christopher,Barton,256.3776764,true
Lori,Hull,254.9863453,true
Deborah,Harris,172.7572311,true
Tammy,Burns,211.6198509,true
Angela,Wilson,249.3087082,true
Louis,Wilkinson,280.1374426,true
Mark,Jordan,180.2363566,true
Melinda,Cook,98.25497291,
Jenna,Flores,106.8787787,true
David,Foley,286.5693916,true
Walter,Ford,282.4757247,true
Jacqueline,Johnson,240.2337581,true
Chad,Clarke,200.5932261,true
Christopher,Robinson,73.61812235,
Jennifer,Baxter,91.37891535,
Stephanie,Macdonald,29.10489717,
Alicia,Thomas,15.62636543,
Anthony,Allen,4.896080479,
Alan,Shaffer,73.71096013,
Katherine,Wu,97.3704629,
Hayden,Lyons,19.96711195,
Brian,Hart,207.3154377,true
Catherine,Riley,29.7476999,
Robert,Taylor,90.82880763,
Abigail,Johnson,141.9272156,true
John,Davis,270.3508674,true
William,Bowman,230.4711448,true
Jeanne,Newman,230.5952316,true
Zachary,Collins,110.1876592,true
Brittany,Brown,127.0088636,true
Julie,Gomez,288.0100097,true
Austin,Smith,263.3816165,true
Dennis,Olson,37.17993867,
Mark,Gordon,196.3444276,true
Johnson,MD,227.0463062,true
Megan,MD,168.0497319,true
Pamela,Patterson,41.33255885,
Jason,Carter,158.0116944,true
William,Austin,76.08931925,
Beth,Gilbert,57.2044307,
Brittany,Wolf,58.25262575,
Danielle,Kennedy,36.74787378,
Nicole,Robinson,162.3285057,true
Linda,Wilcox,182.8407058,true
John,Erickson,101.4806095,true
Christina,Farmer,254.1541915,true
Curtis,White,174.7260123,true
Daniel,Glass,3.66651781,
Steve,Johnston,288.3482172,true
Michelle,Barron,79.05174668,
Aaron,Howell,43.84655185,
Colleen,Crawford,179.9521087,true
Timothy,Wells,164.0637918,true
Barbara,Garcia,155.2657165,true
Regina,Wells,283.9785198,true
Antonio,Colon,134.1431099,true
Beth,Case,12.55033238,
Susan,Scott,50.44102602,
Heather,Lyons,86.19374129,
Karl,Mejia,230.9421383,true
Lauren,Sanchez,177.1122834,true
Paul,Osborne,220.1945492,true
Ronnie,Roberts,72.37005672,
Sandra,Moreno,126.422691,true
Stephen,King,26.80183052,
Pamela,Sanchez,149.3595269,true
Wayne,Briggs,211.8575925,true
Louis,Blair,194.7255202,true
Caitlin,Mendez,161.2321023,true
Ryan,Avila,219.1742078,true
Derrick,Villarreal,162.4568423,true
Kyle,Woods,230.2445433,true
Ryan,Knight,146.0878971,true
Carrie,Mcbride,98.8344343,
James,Price,172.4971884,true
Crystal,Fox,169.2032061,true
Kristin,Fisher,65.21188861,
Jennifer,Whitaker,0.373671367,
Richard,Ramirez,275.801347,true
Hunter,Spencer,160.9996925,true
Samuel,Castillo,231.8991422,true
Deborah,Smith,262.1125431,true
Steven,Miller,208.5896273,true
Brandy,Baker,216.2427045,true
Elizabeth,Hopkins,147.5574836,true
Ryan,Watson,86.54005965,
Stephanie,Ballard,287.7505818,true
Sandra,Peterson,273.7028911,true
Kylie,Gonzalez,45.77939881,
Kenneth,Butler,86.7658893,
Brittany,Phillips,263.4931883,true
Carrie,Matthews,262.9283881,true
Nicholas,Hart,48.84416025,
Brittany,Diaz,124.3384329,true
Ann,Mclean,282.1662357,true
Elizabeth,Jackson,129.30136,true
Kristopher,Roberts,277.036753,true
Jacob,Underwood,202.3020892,true
Nicolas,Santos,15.09051012,
Stephen,Buck,231.086252,true
Timothy,Jackson,176.6448349,true
Vincent,Wilson,24.56509416,
Jon,Morrison,112.4252609,true
Emily,Bonilla,99.02222474,
Jasmine,Stewart,53.46676979,
David,Buchanan,226.8626194,true
Christopher,Robinson,36.12647047,
Sergio,Mckinney,135.9065485,true
Joseph,Randolph,134.0870895,true
Jennifer,Wilson,39.57481289,
Jennifer,Baker,88.68856387,
Michelle,Callahan,127.0465361,true
Kelsey,Ramirez,217.2810836,true
Lori,Meadows,298.9558291,true
Jeremy,Garcia,166.2175665,true
Mason,Lang,36.68289799,
Laura,Berry,253.5248416,true
Michael,Strickland,31.75729731,
Patrick,Wright,87.02556993,
Tanya,Mitchell,149.0600849,true
Michael,Lawson,110.3257406,true
Hayden,Bates,264.9041529,true
David,Hernandez,242.1078818,true
Dale,Robertson,277.9958868,true
Christina,Hall,235.4809223,true
Corey,Oconnell,63.38865735,
Nathan,Deleon,3.382268563,
Zachary,Wells,56.96634342,
David,Robinson,66.42651192,
Rachel,Ortiz,8.525231767,
Anna,Floyd,32.6191286,
David,Cooper,74.40495724,
Drew,Reese,237.2440547,true
Kayla,Mcdonald,130.7949756,true
Terri,Mclaughlin,41.80998627,
Cindy,Lynch,163.762104,true
Paul,Gutierrez,244.4452041,true
Leslie,Hawkins,34.31596089,
Hannah,Brown,110.4808327,true
Brian,Snyder,82.16379593,
Hall,MD,295.4637008,true
Caitlyn,Nunez,90.26179251,
Amber,Martin,244.1946926,true
Curtis,Clark,106.156003,true
Alexis,Smith,56.28957401,
Dawn,Simmons,2.913737009,
Ryan,Marshall,27.35370588,
Gregory,Lawrence,172.87315,true
Justin,Nielsen,195.2705566,true
Jason,Smith,215.6196166,true
Danny,Miller,51.41130647,
Colin,Dean,145.1454639,true
David,Carpenter,95.1193632,
Jessica,Stark,131.2762568,true
Jordan,Thomas,256.5422727,true
Johnny,Peters,71.37341406,
Sharon,Wilkerson,114.235407,true
John,Burns,36.62583556,
Christian,Mcclure,10.04573984,
Jamie,Irwin,34.91466727,
Lonnie,Burton,232.4235613,true
Anthony,Bird,54.29345577,
David,Newman,31.45201373,
Margaret,Estes,28.33185868,
Christopher,Thomas,165.2349708,true
Daniel,White,220.3173829,true
Brian,Reed,19.61603795,
Sandra,Griffin,295.9462278,true
Garza,DVM,252.2471147,true
George,Mann,209.9134983,true
Lawrence,Travis,275.6357022,true
Jon,Phillips,115.9618367,true
Jennifer,Short,205.6123656,true
Sean,Rivera,67.37953001,
White,PhD,240.0008949,true
Lucas,Reyes,299.5618027,true
Benjamin,Rice,35.06285983,
Leon,Price,197.4029273,true
Lisa,Barber,35.38568049,
Sheila,Woods,221.9170713,true
Kimberly,Wyatt,149.4002914,true
Breanna,Gonzalez,47.25789021,
Rebecca,Hansen,226.8082813,true
Jack,Moody,269.2537566,true
Jonathan,Brady,291.8595267,true
Tonya,Ramirez,281.7415215,true
Curtis,Riggs,39.4832814,
Frank,Wagner,87.80952749,
Christopher,Knight,286.5858136,true
Lisa,Mata,103.1549235,true
Barbara,Jones,98.95682176,
Joyce,Hanson,19.96947696,
Thomas,Brown,197.2772684,true
Laurie,PhD,132.6255575,true
James,Simpson,126.3667564,true
Brooks,DVM,92.72231186,
Donald,Meadows,75.52955235,
Richard,Hays,280.1977463,true
Samantha,Rogers,177.9733055,true
Nancy,Reed,216.2924217,true
Joseph,Guzman,240.6524204,true
Matthew,White,175.415866,true
Allison,Morris,145.5763326,true
Kelly,Underwood,174.9500947,true
Richard,Gallagher,282.1251375,true
Mason,Rogers,282.3441974,true
Aaron,Anderson,269.740466,true
Luis,Kirby,253.3755777,true
Gordon,Jackson,29.25184064,
Cheryl,Davila,128.9451107,true
Bradley,James,181.1995655,true
Lori,Gray,281.7861519,true
James,Pennington,204.8748925,true
Anna,Lawson,136.4968354,true
Felicia,Berry,187.8155103,true
Kayla,Foster,82.66862044,
Francis,Johnson,124.5487109,true
Kristin,Mcbride,250.4090176,true
Michael,Barry,39.4335375,
Robert,Johnson,22.09477831,
Peter,Rodgers,199.4672181,true
John,Hart,92.97557289,
Zachary,Boyle,160.1919544,true
Daryl,Gonzalez,26.62093239,
Nathan,Hawkins,10.61626267,
Sarah,Riddle,152.6838206,true
Tina,Phillips,131.9784796,true
Elizabeth,Campbell,246.1890782,true
Dawn,Hall,93.27647431,
Matthew,Cole,148.3919383,true
Jasmine,Lewis,99.58560159,
Michelle,Moon,258.9050205,true
Brooke,Cox,109.4415774,true
John,Hawkins,68.28628617,
Julia,Murphy,145.6963536,true
Ethan,Taylor,57.03980196,
Patricia,Adams,118.3828329,true
Crystal,White,216.6593348,true
Anna,Bell,299.25983,true
Meghan,Franklin,290.7660505,true
Tracy,Nelson,123.2091739,true
David,James,52.01025451,
Brandy,Smith,38.87509986,
Karen,Nunez,205.597317,true
Cristina,Martin,8.633246106,
Lisa,Taylor,145.3494743,true
Gregory,Wise,167.9654773,true
Kristen,Maxwell,84.5115558,
Deborah,Walker,272.5086921,true
Kayla,Munoz,142.4134818,true
Stephanie,Bennett,54.24365161,
Megan,Mclaughlin,276.9637195,true
Melissa,Rivas,52.3656503,
Charles,Edwards,217.2228439,true
Sean,Jensen,169.8843083,true
Adam,Roy,208.6029602,true
William,Gonzales,235.8584629,true
Melissa,Ayala,12.65686414,
David,Martin,165.8973712,true
Jacob,White,135.8719865,true
Nicole,Salazar,129.046766,true
Benjamin,Miller,43.09003745,
Christopher,Kerr,122.5876424,true
Brooke,Hall,132.886531,true
Jessica,Jones,116.0606574,true
Gary,Salazar,101.0914945,true
Alexis,Nguyen,134.513263,true
Kristopher,Wallace,60.64236946,
David,Garza,215.1354027,true
Patricia,Green,3.651601988,
James,Walsh,86.98596116,
Andrea,Mcdaniel,164.7251422,true
Susan,Sanchez,298.8886916,true
Chase,Riley,116.3920652,true
Tammy,Cole,218.4655731,true
Derek,Mckinney,247.3861779,true
John,Trujillo,24.47887747,
Troy,Delgado,61.26865529,
Angela,Perry,111.209958,true
Kim,Fernandez,194.8302448,true
Patricia,Morgan,172.834843,true
Victoria,Knox,195.5264408,true
Samantha,Green,295.6328314,true
Lindsay,Norman,288.8236172,true
John,Williams,130.9223958,true
Alexis,Washington,106.3316739,true
Anthony,Mcgee,231.3667912,true
Kevin,Sutton,199.9344764,true
Thomas,Huff,26.39199357,
Anthony,Young,244.725674,true
Amber,Wise,206.2757605,true
William,Hernandez,213.413157,true
Nicholas,Cain,172.6410914,true
Holly,Roberts,210.7434911,true
Matthew,Reed,245.7706137,true
Nicole,Rivera,8.600488549,
Alice,Wright,60.12986549,
Sandra,Lane,202.9000194,true
Tracy,Roy,249.6456769,true
Patricia,Rodriguez,60.26635772,
Kevin,Santana,166.9002067,true
Rebecca,Rosales,229.1270759,true
Sandra,Carter,226.4852628,true
Robert,Parker,249.8831484,true
Ruben,Miller,192.6010324,true
Luis,Henry,119.0859271,true
Kristen,Benson,25.44353731,
Zachary,Dodson,10.49835408,
Mark,Bridges,193.6286723,true
Vanessa,Thompson,167.1262739,true
Thomas,Johnson,53.17762729,
William,Lee,279.5361735,true
Cameron,Davis,46.25842676,
Samantha,Clark,72.01238745,
Stacy,Wilson,211.5471398,true
Michael,Taylor,165.3722703,true
Kathryn,Hernandez,173.5841117,true
Zachary,Hammond,141.924586,true
Charles,Sanders,73.04021191,
Danielle,Hunter,29.41038196,
Mary,Cochran,171.252777,true
Dustin,Miller,60.28438932,
Jimmy,Sanchez,281.3453023,true
Valerie,Gibson,19.53062283,
Devon,Martin,56.10850204,
Faith,Wolfe,117.5436576,true
Danielle,Clayton,120.2067556,true
Monica,Patterson,7.874757367,
Michael,Cunningham,86.66146205,
Shannon,Newman,20.31183172,
Barbara,Peterson,156.4403419,true
Taylor,Brown,4.911644417,
Luis,Berg,49.50870697,
Tanya,Leonard,147.0906329,true
Christopher,Eaton,0.667804508,
Kathryn,Vargas,67.21588152,
Kim,Murphy,73.80778334,
Rebecca,Rogers,235.5786523,true
Brittany,Morse,82.50597214,
Caitlin,Carpenter,299.6323263,true
David,Gross,121.1464444,true
Laurie,Salazar,46.31998278,
Megan,Fernandez,113.3119355,true
Lisa,Mosley,158.7732961,true
Zachary,Gonzales,162.8750781,true
Joshua,Kim,289.7007904,true
Jennifer,Pena,2.761270469,
Shawn,Hughes,9.82386926,
Robert,Cardenas,255.9849117,true
Jason,Robinson,46.31913881,
Brandon,Brady,118.5442783,true
James,Goodwin,115.847749,true
Alexa,Murillo,156.6800312,true
Amanda,Cook,51.65494389,
James,Baxter,253.73174,true
Melissa,Peterson,117.4445027,true
Johnny,Montoya,33.54641447,
Jennifer,Hayes,275.1924065,true
Kristine,Fisher,171.8630845,true
Matthew,Williams,167.1348952,true
Nancy,Campbell,102.0827248,true
Laurie,Allison,81.04754629,
Angela,Matthews,59.15591164,
William,Thomas,228.0612333,true
James,Johnson,121.5267895,true
Jeremy,Hoover,205.7782509,true
Ashley,Myers,285.2471508,true
Adrian,Jones,101.7237168,true
Taylor,Collier,75.41351581,
Cheryl,Sanchez,88.45371699,
Mark,Myers,69.2958456,
Troy,Henry,113.3197646,true
Barry,Martinez,68.0927494,
David,Miller,184.3929135,true
Mary,Osborn,148.2374955,true
Megan,Gray,66.05586991,
Brian,Taylor,4.29448633,
Shane,Coleman,29.91508909,
Jessica,Hamilton,23.56376136,
Lisa,Dunn,178.6591708,true
Gregory,Burns,138.8305265,true
Elizabeth,Gonzalez,218.4936778,true
Melissa,Davila,234.0531573,true
William,Hampton,44.00785777,
Carl,Hubbard,133.4413498,true
Ryan,Marquez,151.8569489,true
Autumn,Taylor,266.2323496,true
Sierra,Lewis,33.57274854,
Susan,Neal,234.4676803,true
Benjamin,Sampson,259.8138664,true
Ashley,Lewis,196.494182,true
Kristin,Taylor,38.82649905,
Mark,Solomon,261.1354277,true
Kimberly,Wilson,57.80642437,
Terri,Smith,163.8045524,true
Thomas,Gardner,154.9186127,true
Johnathan,Adams,284.3931002,true
Derek,Holt,95.07466933,
Maureen,Sanchez,136.6018306,true
Nicolas,Nelson,66.89143308,
Randy,Daniels,116.1734321,true
Perry,Crane,270.681267,true
Laura,Gonzales,108.5330417,true
Tracey,Ruiz,299.6608613,true
Christine,Jensen,101.9464814,true
Jason,Espinoza,280.3197856,true
Ronald,Gates,165.8248337,true
Robin,Robinson,196.2327415,true
Kelli,Bowers,178.9122103,true
Justin,Bennett,47.69638026,
Andrew,Miller,280.3899271,true
Edwin,Burns,142.1313909,true
Jesse,Sanchez,87.85419936,
Miranda,Mclean,107.4384184,true
Brenda,PhD,24.38360505,
Eddie,Jones,155.7636538,true
Deanna,Rodriguez,135.6343745,true
Sierra,Smith,285.6827999,true
Robert,Marshall,88.21074944,
Amanda,Brown,175.3910746,true
Walter,Wallace,201.8603878,true
Jenny,Mckee,11.44211164,
Richard,Wood,140.1650872,true
Eddie,Willis,4.983480501,
Michelle,Rivera,161.6806373,true
Anthony,Clark,114.7230984,true
Ingram,MD,12.63762088,
Jake,Cunningham,120.8648456,true
Taylor,Harrison,59.67362448,
Bruce,James,252.8671606,true
Glenn,Gonzales,271.2518694,true
David,Johnson,172.7725532,true
Regina,Hart,196.1554823,true
Curtis,Morse,144.8326656,true
Thomas,Castro,173.7195415,true
Gabriella,Stevenson,172.0079702,true
John,Hernandez,293.3120319,true
Catherine,Frost,176.9383617,true
Bridget,Ruiz,227.1332907,true
Alicia,Bishop,249.7323096,true
Kenneth,Love,149.7157154,true
David,Williamson,263.8193372,true
Alexandra,Richardson,257.1770217,true
Jennifer,Scott,116.2429868,true
John,Woodard,265.3233614,true
Alexis,Hoover,198.6905883,true
Billy,Gomez,82.32072325,
Paul,Johnson,201.1539047,true
Rodriguez,MD,226.2346459,true
Amanda,Collins,141.0647422,true
Amy,Baker,62.44663088,
Horton,MD,64.09570585,
Thomas,Mathis,9.298261203,
Sean,Wilson,205.4851191,true
Lydia,Mcdowell,27.07741293,
Greg,Chung,276.5211078,true
Heather,James,246.8692779,true
Derek,Snow,154.8526171,true
Devon,Mclaughlin,13.74107493,
Victor,Bradley,24.22191772,
Christopher,Barajas,67.9411708,
Robert,Anderson,295.9674383,true
Bailey,Yu,144.8201116,true
Isaac,Wagner,131.4380402,true
Joanna,Harmon,163.4630103,true
Daniel,Johnson,50.60852956,
Kelly,Johnson,130.4653626,true
Danielle,Walsh,49.12156725,
Francisco,Price,275.7119122,true
Christopher,Hubbard,254.4089929,true
Douglas,Sexton,64.57183184,
Debbie,Kelly,129.9215561,true
Valerie,Butler,159.1636935,true
Jared,Cooper,147.1388506,true
Krystal,Lewis,273.9784714,true
Nicholas,Hunt,133.1339655,true
Joyce,Rodriguez,239.0819217,true
Victoria,Anderson,216.39194,true
John,Johnson,255.9642521,true
Donald,Todd,210.8300856,true
Jimmy,Alexander,215.1739132,true
Kristen,Payne,26.97890288,
Shelby,Scott,191.4753322,true
Benjamin,Hill,138.0972891,true
Stephen,Summers,94.98173205,
Natalie,Munoz,218.3537197,true
Kevin,Soto,252.0701944,true
Robert,Jones,276.8251524,true
Stephanie,Hurst,282.1166135,true
Joshua,Fields,122.1803572,true
Bailey,Travis,152.0502515,true
Shannon,Brown,65.73177064,
Cherry,MD,33.82347806,
Angela,Fry,180.1574331,true
Blake,Moore,42.88480363,
Nathan,Ramsey,68.13963898,
Anthony,Kennedy,78.9385639,
David,Davis,99.37194856,
Kellie,Craig,78.42490518,
Casey,Osborn,196.710828,true
Jennifer,Mitchell,265.2315319,true
Adam,Russell,170.2758239,true
Robert,Hensley,268.5848247,true
Kathleen,Quinn,57.67997932,
Elizabeth,Henderson,285.3907994,true
Amanda,Johnson,227.4813164,true
Jason,Ritter,168.1471088,true
Tiffany,Dixon,115.5270635,true
Samuel,Phelps,286.510027,true
Thomas,Williams,105.7706269,true
Ashley,Jordan,115.829394,true
Paul,Phelps,123.6821551,true
Martha,Haynes,10.63964315,
Andrew,Wong,146.1546217,true
Matthew,Bailey,191.9164558,true
Robert,Wood,65.0198886,
Rhonda,Shah,278.7606492,true
Anthony,Hughes,166.9019784,true
Charles,Moore,233.915957,true
Maria,Johnson,94.7573142,
Cynthia,Johnson,214.1596957,true
James,Drake,165.3941717,true
Gilbert,Aguirre,166.8481522,true
Kimberly,Miller,168.5001132,true
Curtis,Hess,241.5588254,true
Scott,Miles,110.2324633,true
Darryl,Anthony,23.43800891,
Kathryn,Jenkins,123.761135,true
Shaw,DVM,152.0152137,true
Emily,Cooper,183.6621916,true
Jonathon,Watts,36.1803568,
Michael,Richard,236.2634454,true
Sarah,Velasquez,28.37660657,
Douglas,Chambers,138.5623998,true
Joshua,Clark,9.449454508,
Jane,Brown,33.50755481,
Joshua,Walters,60.9743692,
Katherine,Martinez,49.97906568,
Jeff,Jones,293.7497392,true
Rebecca,Campbell,50.71712355,
Melissa,Rodriguez,287.6123733,true
Casey,Long,220.7625776,true
James,Davis,68.43693233,
Valerie,Barker,122.3309281,true
Brandon,Brown,41.39097173,
Colin,Cordova,59.64367015,
Ronald,Diaz,117.9122274,true
Meagan,Harris,218.7206597,true
Kevin,Gallegos,10.89098593,
Ryan,Hopkins,143.7941873,true
Ryan,Adams,255.6429591,true
Donald,Powell,116.8365676,true
John,Bell,66.06342092,
Kristopher,Soto,218.1585138,true
Beth,Thompson,43.65972994,
Miguel,Solis,187.0231693,true
Abigail,Carter,121.9209198,true
Robin,Baker,139.6372489,true
Tracy,Day,131.4096861,true
Miguel,Davis,16.78518597,
Maurice,Lopez,202.2517475,true
Patrick,Gray,141.0189182,true
Chad,Robinson,194.2533336,true
Kelly,Montoya,29.47209603,
Larry,Alvarez,195.5219052,true
Crystal,Downs,37.13368402,
Michael,Mason,114.1323718,true
Mary,Johnson,105.3526074,true
Tiffany,Hampton,259.8094582,true
Betty,Arroyo,42.32362693,
Diane,Davis,107.6090736,true
Erica,Hendricks,125.8572291,true
Daniel,Orozco,238.1883887,true
Laurie,Rosales,244.0466826,true
Jessica,Caldwell,99.67074155,
Tamara,Smith,210.550041,true
Mary,Hooper,196.8997086,true
Christine,Gill,216.8672765,true
Maxwell,Hammond,2.435074444,
Amber,Ross,228.6136145,true
Elizabeth,Meyer,40.22211539,
Anne,Gonzalez,273.9229359,true
Shawn,Wall,296.3169273,true
Ruth,Martin,133.4391705,true
Elizabeth,Robinson,186.5942954,true
Michelle,Walker,135.906829,true
Erika,Lindsey,240.7117965,true
Jessica,Gay,268.8333594,true
John,Brewer,260.827551,true
Emily,Smith,36.05932002,
Amanda,Carroll,132.9755362,true
Elizabeth,Anthony,94.02411836,
Mary,Williams,18.48845977,
Michael,Valenzuela,88.55603302,
Erik,Bowers,232.514238,true
Christopher,Kim,60.73458168,
Kenneth,Dunn,295.4651283,true
Hanson,PhD,22.53057039,
Angel,Perez,156.5801117,true
Kevin,Sloan,202.8571922,true
Christina,Hubbard,263.8505376,true
Rodney,James,93.11705529,
Rachael,Sellers,245.6354656,true
Kevin,Ballard,209.8644862,true
Angela,Wagner,102.5404217,true
Elizabeth,Crawford,108.5167212,true
Michael,Allen,11.13481099,
Michael,Nelson,74.85362496,
Robert,Pena,208.7538237,true
Amanda,Cooley,99.29881882,
Megan,Baker,99.66286392,
Mark,Perry,255.6207453,true
Jamie,Schroeder,125.1016836,true
Tammy,Jones,19.69963421,
Kristin,Palmer,198.5026916,true
Francisco,Mccoy,203.958426,true
Aaron,Parker,41.62584465,
Lindsey,George,277.7971975,true
Karen,Gutierrez,41.06421612,
Tiffany,Greene,154.9721031,true
Abigail,Johnson,275.4425387,true
Mark,Elliott,170.0022159,true
Crystal,Murphy,12.05928355,
Elizabeth,Fox,195.5125323,true
Ralph,Michael,143.9789463,true
Mike,Sawyer,182.849533,true
Noah,Adams,0.314516326,
Peter,Mendez,142.5786237,true
Alexandra,Parker,252.561718,true
Logan,Patterson,76.25574654,
Ryan,Hernandez,252.6261314,true
Karen,Armstrong,100.777687,true
Robert,Velasquez,202.0678154,true
Katie,Cabrera,42.20296655,
Norma,Gonzalez,131.665178,true
Jennifer,Smith,65.7003123,
Melinda,Gonzalez,287.3279434,true
David,Garcia,131.0828946,true
Erin,Mccullough,145.7078012,true
Erica,Chung,62.14687127,
Lori,Flores,112.8123725,true
James,Smith,155.0395897,true
Dorothy,Ramirez,212.4013442,true
Cheryl,Scott,260.9164758,true
Amy,Chan,128.2553391,true
Nathaniel,Huerta,102.6908991,true
Craig,Nguyen,248.5764073,true
David,Maldonado,283.2227436,true
Erin,Neal,286.4705395,true
Kimberly,Stout,190.1878149,true
Anthony,Garcia,157.2180711,true
Dawn,Howard,143.7322829,true
Julie,Bradford,51.75951067,
Daniel,Harris,225.4095816,true
Kristin,Everett,194.7492047,true
Erika,Smith,66.13681546,
Jason,Adams,174.0254513,true
Billy,Landry,138.0305332,true
Aaron,Stewart,30.83606291,
Stephanie,Gonzalez,141.8314019,true
William,Carson,270.5633054,true
Rachel,Bishop,296.6894706,true
Christina,Hunter,114.421612,true
Crawford,DDS,39.35486976,
Barbara,Wright,211.8074602,true
Nicole,Stewart,26.08806183,
David,Lee,273.5781117,true
Morgan,Garcia,276.8925033,true
Anthony,Jordan,167.767442,true
Terri,Hurst,106.8080361,true
Julie,Barrett,242.9884422,true
Michael,Hodge,105.2009125,true
Sarah,Alvarez,226.8993879,true
Antonio,Santana,287.3738609,true
Glen,Hughes,29.18857101,
Albert,Crawford,64.23005661,
Amy,Gonzalez,67.39559118,
Loretta,Tate,276.1691958,true
Daniel,Thomas,209.0214278,true
Anita,Goodman,284.6992909,true
John,Murphy,60.32697495,
Donald,Fisher,134.6000615,true
Samantha,Morris,18.80165846,
Melissa,Perkins,55.09655027,
Christine,Davis,168.8936813,true
Angela,Roberts,109.212972,true
Jasmin,Mosley,215.8646426,true
Craig,Vasquez,60.53679214,
Daniel,Doyle,245.3047054,true
Ann,Fisher,123.7943658,true
Christopher,Harper,170.1405625,true
Mason,Cook,7.670057794,
Katherine,Ramirez,255.5799957,true
Shelby,Thomas,104.7604196,true
Laura,Mejia,292.5129247,true
Michael,Johnson,289.2034922,true
Melissa,Harris,195.524008,true
Rebekah,Myers,214.9939828,true
Lee,King,216.101438,true
Kimberly,Peterson,280.8717925,true
Jacob,Martin,292.1886202,true
Julia,Kelly,137.8643887,true
Doris,Harmon,242.0622732,true
April,Bell,284.8899939,true
Jonathan,Nguyen,289.3880966,true
Nina,Owens,149.8521215,true
Stephanie,Carlson,278.279655,true
Kramer,MD,17.7214649,
Brittany,Lopez,144.494641,true
Steven,Johnson,61.88755057,
Maria,Perez,88.6995926,
Jesse,Ingram,170.2560755,true
Jacob,Anderson,145.7545891,true
Bryan,Barnett,254.4278625,true
Alexandria,Williams,41.26569844,
Gerald,Noble,271.3002064,true
David,Walker,6.895059001,
Andrea,Parker,60.35636067,
Tiffany,Morrison,41.47915637,
Frank,MD,189.0212441,true
Joshua,Contreras,228.0287435,true
Andres,Rodriguez,235.5032297,true
John,Nichols,270.9924798,true
Terry,Stanley,290.0891327,true
Garrison,Jr.,154.0733551,true
Keith,Lopez,108.2314253,true
Timothy,Alvarez,211.1998824,true
Thomas,Lawson,82.87026418,
Donna,Austin,146.5690375,true
Jeffrey,Cox,214.1692668,true
Angela,Lucas,268.21751,true
Benjamin,Howard,226.7937848,true
Roger,Sampson,68.41887536,
Kim,Hughes,279.5048503,true
Jacob,Atkins,60.25730139,
Aaron,Dennis,250.7664666,true
Nicholas,Davis,21.80398996,
Amanda,Manning,158.5071747,true
Gary,Bennett,238.2573491,true
Christopher,Jordan,105.8369737,true
Brian,Hicks,154.8260746,true
Janet,Smith,52.78224957,
Christine,Hebert,134.3285664,true
Jessica,Garcia,153.7082888,true
William,Davidson,48.40281336,
Christina,Hinton,212.7755033,true
Kristopher,Christian,199.7830863,true
Gina,Moore,197.5075338,true
Kevin,Perkins,113.3493981,true
Kevin,Lopez,115.4157135,true
Jesse,Green,151.0846949,true
Jessica,Norman,224.6343609,true
Jacqueline,Davis,198.2899139,true
Amy,Solis,229.9574102,true
Ryan,Garcia,109.5259734,true
John,Richards,14.87514038,
Ashley,Perez,191.3750553,true
Brian,Palmer,196.9574108,true
Caroline,Franco,23.51194602,
Katelyn,Bullock,27.88986771,
